7.593349256819311499e+00 7.718198204209572588e-02 -2.078498031204825569e+00
7.655589824498158613e+00 7.625973299509757053e-02 -2.057152961941487668e+00
7.717830392177004839e+00 7.535355053866199526e-02 -2.036150150364794076e+00
7.780070959855851953e+00 7.446298813741661360e-02 -2.015481924179925777e+00
7.842311527534699067e+00 7.358759109422574607e-02 -1.995140825894279768e+00
7.904552095213545293e+00 7.272694463344218929e-02 -1.975119568722192076e+00
7.966792662892392407e+00 7.188069366452014275e-02 -1.955411027994278683e+00
8.029033230571238633e+00 7.104853745735631443e-02 -1.936008254966336883e+00
8.091273798250085747e+00 7.023020616808162142e-02 -1.916904499545717844e+00
8.153514365928932861e+00 6.942543645827224663e-02 -1.898093224991594052e+00
8.215754933607779975e+00 6.863395903505532802e-02 -1.879568106722439458e+00
8.277995501286627089e+00 6.785549635817313130e-02 -1.861323020937729167e+00
8.340236068965472427e+00 6.708975470036526723e-02 -1.843352036838038721e+00
8.402476636644319541e+00 6.633641569037009023e-02 -1.825649407266105806e+00
8.464717204323166655e+00 6.559514229999752200e-02 -1.808209548065339067e+00
8.526957772002013769e+00 6.486561008388551375e-02 -1.791027004024852598e+00
8.589198339680860883e+00 6.414755177767797467e-02 -1.774096417201131315e+00
8.651438907359707997e+00 6.344077126811577261e-02 -1.757412529965994841e+00
8.713679475038553335e+00 6.274510992793036479e-02 -1.740970223125091421e+00
8.775920042717400449e+00 6.206038790435890878e-02 -1.724764558756325172e+00
8.838160610396247563e+00 6.138637164938338942e-02 -1.708790786672964801e+00
8.900401178075094677e+00 6.072278829773030545e-02 -1.693044310332610491e+00
8.962641745753941791e+00 6.006936809206771949e-02 -1.677520639988506979e+00
9.024882313432788905e+00 5.942587549520424173e-02 -1.662215367736207483e+00
9.087122881111634243e+00 5.879210933293949753e-02 -1.647124173237119127e+00
9.149363448790481357e+00 5.816788295920564955e-02 -1.632242842594697096e+00
9.211604016469328471e+00 5.755300876745666344e-02 -1.617567277889013777e+00
9.273844584148175585e+00 5.694730446253904593e-02 -1.603093487295936814e+00
9.336085151827022699e+00 5.635060341987205984e-02 -1.588817574637226837e+00
9.398325719505869813e+00 5.576275366960259383e-02 -1.574735739983808225e+00
9.460566287184715151e+00 5.518359965822409313e-02 -1.560844291717457866e+00
9.522806854863562265e+00 5.461296522814561294e-02 -1.547139652332540694e+00
9.585047422542409379e+00 5.405064790701126498e-02 -1.533618351719954864e+00
9.647287990221256493e+00 5.349643651835588737e-02 -1.520277003244002723e+00
9.709528557900103607e+00 5.295014005768396842e-02 -1.507112277796987865e+00
9.771769125578950721e+00 5.241161252399471893e-02 -1.494120889371156613e+00
9.834009693257796059e+00 5.188075126261099818e-02 -1.481299606086672327e+00
9.896250260936643173e+00 5.135746447226173517e-02 -1.468645281733302221e+00
9.958490828615490287e+00 5.084163163546827346e-02 -1.456154882514348659e+00
1.002073139629433740e+01 5.033308947180577947e-02 -1.443825484696732220e+00
1.008297196397318451e+01 4.983165716538767026e-02 -1.431654241299300523e+00
1.014521253165203163e+01 4.933717379415977072e-02 -1.419638348041994291e+00
1.020745309933087697e+01 4.884951707520639175e-02 -1.407775033322705260e+00
1.026969366700972408e+01 4.836858737811878389e-02 -1.396061577832958367e+00
1.033193423468857119e+01 4.789427984120574189e-02 -1.384495337798753445e+00
1.039417480236741831e+01 4.742646923183434227e-02 -1.373073751328448777e+00
1.045641537004626542e+01 4.696502083167779923e-02 -1.361794322275479585e+00
1.051865593772511254e+01 4.650980788950350581e-02 -1.350654602758315503e+00
1.058089650540395787e+01 4.606072064664835236e-02 -1.339652186667104727e+00
1.064313707308280499e+01 4.561766043377189078e-02 -1.328784716316016690e+00
1.070537764076165210e+01 4.518052892717466101e-02 -1.318049890889695153e+00
1.076761820844049922e+01 4.474922266302653467e-02 -1.307445468208579875e+00
1.082985877611934633e+01 4.432363481074967637e-02 -1.296969259896253668e+00
1.089209934379819344e+01 4.390366035852224375e-02 -1.286619124701734673e+00
1.095433991147703878e+01 4.348919691574827662e-02 -1.276392966491570302e+00
1.101658047915588590e+01 4.308014361012856008e-02 -1.266288733900691188e+00
1.107882104683473301e+01 4.267639947717026538e-02 -1.256304420119236154e+00
1.114106161451358012e+01 4.227786744965220805e-02 -1.246438058234405455e+00
1.120330218219242724e+01 4.188445920274318918e-02 -1.236687717043175372e+00
1.126554274987127435e+01 4.149609802982668488e-02 -1.227051499570568138e+00
1.132778331755011969e+01 4.111271545824675411e-02 -1.217527546890051937e+00
1.139002388522896680e+01 4.073424075017519075e-02 -1.208114046273930819e+00
1.145226445290781392e+01 4.036059278516306026e-02 -1.198809234937049384e+00
1.151450502058666103e+01 3.999167889040958906e-02 -1.189611396716300895e+00
1.157674558826550815e+01 3.962740142400796722e-02 -1.180518852895439119e+00
1.163898615594435526e+01 3.926766889372081126e-02 -1.171529951470525743e+00
1.170122672362320060e+01 3.891240318898695622e-02 -1.162643062139603112e+00
1.176346729130204771e+01 3.856154002272654119e-02 -1.153856578101004615e+00
1.182570785898089483e+01 3.821502364822238623e-02 -1.145168922141845735e+00
1.188794842665974194e+01 3.787279744041367052e-02 -1.136578554451196599e+00
1.195018899433858905e+01 3.753479728753752326e-02 -1.128083976030352042e+00
1.201242956201743617e+01 3.720095018239229223e-02 -1.119683726683629699e+00
1.207467012969628151e+01 3.687117717251602728e-02 -1.111376379523600022e+00
1.213691069737512862e+01 3.654539953053848045e-02 -1.103160533885216621e+00
1.219915126505397573e+01 3.622354513854589286e-02 -1.095034809632995154e+00
1.226139183273282285e+01 3.590555100337008976e-02 -1.086997845924375428e+00
1.232363240041166996e+01 3.559136178922803900e-02 -1.079048303546707110e+00
1.238587296809051708e+01 3.528092587148724812e-02 -1.071184868742132590e+00
1.244811353576936241e+01 3.497419025207749999e-02 -1.063406256950036211e+00
1.251035410344820953e+01 3.467109867460015787e-02 -1.055711212950874334e+00
1.257259467112705664e+01 3.437159250174558894e-02 -1.048098508525662220e+00
1.263483523880590376e+01 3.407561234509224463e-02 -1.040566939807386904e+00
1.269707580648475087e+01 3.378310048791625941e-02 -1.033115324451534756e+00
1.275931637416359798e+01 3.349400156512597621e-02 -1.025742500725003392e+00
1.282155694184244332e+01 3.320826159778516445e-02 -1.018447328023288412e+00
1.288379750952129044e+01 3.292582756319140797e-02 -1.011228686769120477e+00
1.294603807720013755e+01 3.264664807693947596e-02 -1.004085477377392177e+00
1.300827864487898466e+01 3.237067446330793574e-02 -9.970166190919331761e-01
1.307051921255783178e+01 3.209786121555525951e-02 -9.900210495413902523e-01
1.313275978023667889e+01 3.182816501888136723e-02 -9.830977255084831778e-01
1.319500034791552423e+01 3.156154279196238255e-02 -9.762456242430832543e-01
1.325724091559437134e+01 3.129794978139755629e-02 -9.694637443152190892e-01
1.331948148327321846e+01 3.103733899343249364e-02 -9.627511050419486072e-01
1.338172205095206557e+01 3.077966245660791397e-02 -9.561067444086337463e-01
1.344396261863091269e+01 3.052487325439228252e-02 -9.495297167038525554e-01
1.350620318630975980e+01 3.027292722209565592e-02 -9.430190908790607729e-01
1.356844375398860514e+01 3.002378390886565468e-02 -9.365739498536747032e-01
1.363068432166745225e+01 2.977740581361001948e-02 -9.301933913682063348e-01
1.369292488934629937e+01 2.953375603383878376e-02 -9.238765299060133218e-01
1.375516545702514648e+01 2.929279666642118848e-02 -9.176224975297500031e-01
1.381740602470399359e+01 2.905448842626115122e-02 -9.114304434444389091e-01
1.387964659238284071e+01 2.881879033295799142e-02 -9.052995334540390182e-01
1.394188716006168605e+01 2.858566130823629245e-02 -8.992289478814272652e-01
1.400412772774053316e+01 2.835506277886657572e-02 -8.932178790575273641e-01
1.406636829541938027e+01 2.812695938074435270e-02 -8.872655308561069321e-01
1.412860886309822739e+01 2.790131858791725095e-02 -8.813711192163578012e-01
1.419084943077707450e+01 2.767810951319315052e-02 -8.755338732349472464e-01
1.425308999845592162e+01 2.745730031877805649e-02 -8.697530371066897192e-01
1.431533056613476695e+01 2.723885669865964629e-02 -8.640278706978802292e-01
1.437757113381361407e+01 2.702274273275149380e-02 -8.583576479586623176e-01
1.443981170149246118e+01 2.680892236152217570e-02 -8.527416550464607115e-01
1.450205226917130830e+01 2.659736161615566807e-02 -8.471791881689363368e-01
1.456429283685015541e+01 2.638803006974117099e-02 -8.416695525022689361e-01
1.462653340452900252e+01 2.618090027754189919e-02 -8.362120629929353788e-01
1.468877397220784786e+01 2.597594604706710691e-02 -8.308060459681105847e-01
1.475101453988669498e+01 2.577314028610108720e-02 -8.254508407344176568e-01
1.481325510756554209e+01 2.557245366126910391e-02 -8.201458001129827702e-01
1.487549567524438920e+01 2.537385517250076439e-02 -8.148902892013327737e-01
1.493773624292323632e+01 2.517731369913490946e-02 -8.096836834961961271e-01
1.499997681060208343e+01 2.498279961309160524e-02 -8.045253672827906710e-01
1.506221737828092877e+01 2.479028584531745016e-02 -7.994147327831147010e-01
1.512445794595977588e+01 2.459974766510099331e-02 -7.943511805404839254e-01
1.518669851363862300e+01 2.441116154793752241e-02 -7.893341204864661176e-01
1.524893908131747011e+01 2.422450394658876363e-02 -7.843629728649212929e-01
1.531117964899631723e+01 2.403975021138179610e-02 -7.794371688051060509e-01
1.537342021667516434e+01 2.385687418146211283e-02 -7.745561501603993593e-01
1.543566078435400968e+01 2.367584865976038802e-02 -7.697193685739445179e-01
1.549790135203285679e+01 2.349664638518692700e-02 -7.649262842499503501e-01
1.556014191971170391e+01 2.331924108435996096e-02 -7.601763648563915066e-01
1.562238248739055102e+01 2.314360818759948757e-02 -7.554690849023474319e-01
1.568462305506939813e+01 2.296972490898738228e-02 -7.508039257635925612e-01
1.574686362274824525e+01 2.279756990255588783e-02 -7.461803760631869897e-01
1.580910419042709059e+01 2.262712259891146160e-02 -7.415979322445545030e-01
1.587134475810593770e+01 2.245836247129204960e-02 -7.370560990791904521e-01
1.593358532578478481e+01 2.229126864981282458e-02 -7.325543897605807375e-01
1.599582589346363193e+01 2.212581993846811715e-02 -7.280923256075887418e-01
1.605806646114247727e+01 2.196199541480794992e-02 -7.236694353058295004e-01
1.612030702882132616e+01 2.179977494503343091e-02 -7.192852543343551952e-01
1.618254759650017149e+01 2.163913954312665991e-02 -7.149393246166468874e-01
1.624478816417902038e+01 2.148007127102544503e-02 -7.106311946117832568e-01
1.630702873185786572e+01 2.132255265906881844e-02 -7.063604197789608019e-01
1.636926929953671106e+01 2.116656562572920980e-02 -7.021265633482075552e-01
1.643150986721555995e+01 2.101209109121092433e-02 -6.979291963360287898e-01
1.649375043489440529e+01 2.085910919799748714e-02 -6.937678970053712257e-01
1.655599100257325418e+01 2.070759968869896953e-02 -6.896422502463190884e-01
1.661823157025209952e+01 2.055754255230697949e-02 -6.855518468122580034e-01
1.668047213793094485e+01 2.040891904506732940e-02 -6.814962823685012383e-01
1.674271270560979374e+01 2.026171200490337748e-02 -6.774751573016227768e-01
1.680495327328863908e+01 2.011590502076266232e-02 -6.734880775218977655e-01
1.686719384096748797e+01 1.997148173959307008e-02 -6.695346550056587853e-01
1.692943440864633331e+01 1.982842521529618734e-02 -6.656145081847171241e-01
1.699167497632518220e+01 1.968671741341529099e-02 -6.617272621002280308e-01
1.705391554400402754e+01 1.954633915839029332e-02 -6.578725481146546761e-01
1.711615611168287288e+01 1.940727121982464831e-02 -6.540500026849886961e-01
1.717839667936172177e+01 1.926949546414158387e-02 -6.502592662757596953e-01
1.724063724704056710e+01 1.913299561133589843e-02 -6.464999827967456980e-01
1.730287781471941599e+01 1.899775726203333306e-02 -6.427717997694599728e-01
1.736511838239826133e+01 1.886376754249851143e-02 -6.390743688088088570e-01
1.742735895007710667e+01 1.873101440690768532e-02 -6.354073463237385200e-01
1.748959951775595556e+01 1.859948582544396212e-02 -6.317703941926988698e-01
1.755184008543480090e+01 1.846916921308371790e-02 -6.281631801046333452e-01
1.761408065311364979e+01 1.834005130411044820e-02 -6.245853774393503866e-01
1.767632122079249513e+01 1.821211849592637225e-02 -6.210366647438332333e-01
1.773856178847134402e+01 1.808535715637930169e-02 -6.175167253020362734e-01
1.780080235615018935e+01 1.795975385766381341e-02 -6.140252468209494996e-01
1.786304292382903469e+01 1.783529535173025357e-02 -6.105619213732373929e-01
1.792528349150788358e+01 1.771196845564364242e-02 -6.071264454130032018e-01
1.798752405918672892e+01 1.758975977073407720e-02 -6.037185199136446689e-01
1.804976462686557781e+01 1.746865572958395882e-02 -6.003378501896059483e-01
1.811200519454442315e+01 1.734864284102102458e-02 -5.969841455643015715e-01
1.817424576222326849e+01 1.722970782220166128e-02 -5.936571191751173204e-01
1.823648632990211738e+01 1.711183774834291321e-02 -5.903564877871065875e-01
1.829872689758096271e+01 1.699502014946089462e-02 -5.870819716765194318e-01
1.836096746525981160e+01 1.687924287017305777e-02 -5.838332947288837893e-01
1.842320803293865694e+01 1.676449362699184570e-02 -5.806101847686381268e-01
1.848544860061750583e+01 1.665075987955983924e-02 -5.774123735569509641e-01
1.854768916829635117e+01 1.653802909012154487e-02 -5.742395964467799097e-01
1.860992973597519651e+01 1.642628905850228305e-02 -5.710915920186927508e-01
1.867217030365404540e+01 1.631552818540869115e-02 -5.679681018314435281e-01
1.873441087133289074e+01 1.620573571029221630e-02 -5.648688702356978730e-01
1.879665143901173963e+01 1.609690181380234175e-02 -5.617936443381443823e-01
1.885889200669058496e+01 1.598901731582271987e-02 -5.587421743202276581e-01
1.892113257436943030e+01 1.588207316529733487e-02 -5.557142138837511958e-01
1.898337314204827919e+01 1.577605998392283410e-02 -5.527095205721854754e-01
1.904561370972712453e+01 1.567096770079563078e-02 -5.497278559469924719e-01
1.910785427740597342e+01 1.556678544762378144e-02 -5.467689854918411640e-01
1.917009484508481876e+01 1.546350183343643374e-02 -5.438326781855159497e-01
1.923233541276366765e+01 1.536110540327174229e-02 -5.409187059663269626e-01
1.929457598044251299e+01 1.525958500908362880e-02 -5.380268433439489018e-01
1.935681654812135832e+01 1.515892996540219549e-02 -5.351568672510659264e-01
1.941905711580020721e+01 1.505913020402570301e-02 -5.323085569196914779e-01
1.948129768347905255e+01 1.496017627442594242e-02 -5.294816939110384979e-01
1.954353825115790144e+01 1.486205916419349946e-02 -5.266760622970091399e-01
1.960577881883674678e+01 1.476477018003044539e-02 -5.238914487628764105e-01
1.966801938651559212e+01 1.466830089063795271e-02 -5.211276426397608574e-01
1.973025995419444101e+01 1.457264327484205854e-02 -5.183844357550109194e-01
1.979250052187328635e+01 1.447778975001702724e-02 -5.156616224066252752e-01
1.985474108955213524e+01 1.438373293169105047e-02 -5.129589995700912786e-01
1.991698165723098057e+01 1.429046531556415686e-02 -5.102763671357499753e-01
1.997922222490982946e+01 1.419797896972778938e-02 -5.076135280917436488e-01
2.004146279258867480e+01 1.410626540669665009e-02 -5.049702885110913808e-01
2.010370336026752014e+01 1.401531558114733379e-02 -5.023464574161977669e-01
2.016594392794636903e+01 1.392512000809708467e-02 -4.997418465438963064e-01
2.022818449562521437e+01 1.383566908506058714e-02 -4.971562699571624999e-01
2.029042506330406326e+01 1.374695363993639827e-02 -4.945895435137146467e-01
2.035266563098290860e+01 1.365896545194464871e-02 -4.920414844379494834e-01
2.041490619866175393e+01 1.357169749950092909e-02 -4.895119112000948514e-01
2.047714676634060282e+01 1.348514380746431394e-02 -4.870006437705226010e-01
2.053938733401944816e+01 1.339929901171084230e-02 -4.845075040906743902e-01
2.060162790169829705e+01 1.331415794714328575e-02 -4.820323164596936882e-01
2.066386846937714239e+01 1.322971525789756568e-02 -4.795749078428798162e-01
2.072610903705599128e+01 1.314596497124894368e-02 -4.771351081567121732e-01
2.078834960473483662e+01 1.306290027317984562e-02 -4.747127503231998169e-01
2.085059017241368196e+01 1.298051359642585570e-02 -4.723076700284702389e-01
2.091283074009253085e+01 1.289879701370505449e-02 -4.699197052362317217e-01
2.097507130777137618e+01 1.281774270197981631e-02 -4.675486956988137432e-01
2.103731187545022507e+01 1.273734308916768358e-02 -4.651944828072583915e-01
2.109955244312907041e+01 1.265759081477386104e-02 -4.628569096219682932e-01
2.116179301080791575e+01 1.257847876699088978e-02 -4.605358208323454550e-01
2.122403357848676464e+01 1.250000007343708697e-02 -4.582310627615569509e-01
2.128627414616560998e+01 1.242214798673862280e-02 -4.559424834604355881e-01
2.134851471384445887e+01 1.234491571971007944e-02 -4.536699328290905164e-01
2.141075528152330421e+01 1.226829636249370491e-02 -4.514132626459558262e-01
2.147299584920215310e+01 1.219228303042804717e-02 -4.491723263880075256e-01
2.153523641688099843e+01 1.211686910407401216e-02 -4.469469789929983450e-01
2.159747698455984377e+01 1.204204835403422692e-02 -4.447370767541794501e-01
2.165971755223869266e+01 1.196781497888211102e-02 -4.425424773067166972e-01
2.172195811991753800e+01 1.189416356594674880e-02 -4.403630396852745155e-01
2.178419868759638689e+01 1.182108900944849050e-02 -4.381986244125518626e-01
2.184643925527523223e+01 1.174858642523338159e-02 -4.360490935793591705e-01
2.190867982295407757e+01 1.167665103320409369e-02 -4.339143109410112387e-01
2.197092039063292646e+01 1.160527796408533478e-02 -4.317941420634808236e-01
2.203316095831177179e+01 1.153446214733689495e-02 -4.296884543742032214e-01
2.209540152599062068e+01 1.146419831531568685e-02 -4.275971170985712333e-01
2.215764209366946602e+01 1.139448108685690506e-02 -4.255200011296617069e-01
2.221988266134831491e+01 1.132530505519043287e-02 -4.234569789065361634e-01
2.228212322902716025e+01 1.125666480696922885e-02 -4.214079243647457784e-01
2.234436379670600559e+01 1.118855484816887874e-02 -4.193727129706917856e-01
2.240660436438485448e+01 1.112096958938694341e-02 -4.173512216954965437e-01
2.246884493206369982e+01 1.105390342664034319e-02 -4.153433289050703636e-01
2.253108549974254871e+01 1.098735081672707302e-02 -4.133489142662844507e-01
2.259332606742139404e+01 1.092130635091884822e-02 -4.113678586650073576e-01
2.265556663510023938e+01 1.085576480971878546e-02 -4.094000441505043497e-01
2.271780720277908827e+01 1.079072125134942529e-02 -4.074453538578089451e-01
2.278004777045793361e+01 1.072617114584030647e-02 -4.055036719019162184e-01
2.284228833813678250e+01 1.066211043779977975e-02 -4.035748833509153477e-01
2.290452890581562784e+01 1.059853544677441702e-02 -4.016588743477061407e-01
2.296676947349447673e+01 1.053544270836028092e-02 -3.997555322697253777e-01
2.302901004117332207e+01 1.047282872702252725e-02 -3.978647459447490209e-01
2.309125060885216740e+01 1.041068984841846991e-02 -3.959864057312731944e-01
2.315349117653101629e+01 1.034902219344788037e-02 -3.941204035296411168e-01
2.321573174420986163e+01 1.028782154504370196e-02 -3.922666328269716618e-01
2.327797231188871052e+01 1.022708324383829644e-02 -3.904249887212234982e-01
2.334021287956755586e+01 1.016680219425764205e-02 -3.885953678373255671e-01
2.340245344724640120e+01 1.010697297143361637e-02 -3.867776681578440900e-01
2.346469401492525009e+01 1.004759006525872585e-02 -3.849717887490339274e-01
